id|memberbenefit_id|tag_id
41239|10553|71727
41240|10554|71727
41241|10555|71727
41242|10556|71727
41243|10557|71727
41244|10558|71727
41245|10559|71727
41246|10560|71727
41247|10561|71727
41248|10562|71727
41249|10563|71727
41250|10564|71727
41251|10565|71727
41252|10566|71727
41253|10567|71727
41254|10568|71727
41255|10569|71727
41256|10570|71727
41257|10571|71727
41258|10572|71727
41259|10573|71727
41260|10574|71727
41261|10575|71727
41262|10576|71727
41263|10577|71727
41264|10578|71727
41265|10579|71727
41266|10580|71727
41267|10581|71727
41268|10582|71727
41269|10583|71727
41270|10584|71727
41271|10585|71727
41272|10586|71727
41273|10587|71727
41274|10588|71727
41275|10589|71727
41276|10590|71727
41277|10591|71727
41278|10592|71727
41279|10593|71727
41280|10594|71727
41281|10595|71727
41282|10596|71727
41283|10597|71727
41284|10598|71727
41285|10599|71727
41286|10600|71727
41287|10601|71727
41288|10602|71727
41289|10603|71727
41290|10604|71727
41291|10605|71727
41292|10606|71727
41293|10607|71727
41294|10608|71727
41295|10609|71727
41296|10610|71727
41297|10611|71727
41298|10612|71727
41299|10613|71727
41300|10614|71727
41301|10615|71727
41302|10616|71727
41303|10617|71727
41304|10618|71727
41305|10619|71727
41306|10620|71727
41307|10621|71727
41308|10622|71727
41309|10623|71727
41310|10624|71727
41311|10625|71727
41312|10626|71727
41313|10627|71727
41314|10628|71727
41315|10629|71727
41316|10630|71727
41317|10631|71727
41318|10632|71727
41319|10633|71727
41320|10634|71727
41321|10635|71727
41322|10636|71727
41323|10637|71727
41324|10638|71727
41325|10639|71727
41326|10640|71727
41327|10641|71727
41328|10642|71727
41329|10643|71727
41330|10644|71727
41331|10645|71727
41332|10646|71727
41333|10647|71727
41334|10648|71727
41335|10649|71727
41336|10650|71727
41337|10651|71727
41338|10652|71727
41339|10653|71727
41340|10654|71727
41341|10655|71727
41342|10656|71727
41343|10657|71727
41344|10658|71727
41345|10659|71727
41346|10660|71727
41347|10661|71727
41348|10662|71727
41349|10663|71727
41350|10664|71727
41351|10665|71727
41352|10666|71727
41353|10667|71727
41354|10668|71727
41355|10669|71727
41356|10670|71727
41357|10671|71727
41358|10672|71727
41359|10673|71727
41360|10674|71727
41361|10675|71727
41362|10676|71727
41363|10677|71727
41364|10678|71727
41365|10679|71727
41366|10680|71727
41367|10681|71727
41368|10682|71727
41369|10683|71727
41370|10684|71727
41371|10685|71727
41372|10686|71727
41373|10687|71727
41374|10688|71727
41375|10689|71727
41376|10690|71727
41377|10691|71727
41378|10692|71727
41379|10693|71727
41380|10694|71727
41381|10695|71727
41382|10696|71727
41383|10697|71727
41384|10698|71727
41385|10699|71727
41386|10700|71727
41387|10701|71727
41388|10702|71727
41389|10703|71727
41390|10704|71727
41391|10705|71727
41392|10706|71727
41393|10707|71727
41394|10708|71727
41395|10709|71727
41396|10710|71727
41397|10711|71727
41398|10712|71727
41399|10713|71727
41400|10714|71727
41401|10715|71727
41402|10716|71727
41403|10717|71727
41404|10718|71727
41405|10719|71727
41406|10720|71727
41407|10721|71727
41408|10722|71727
41409|10723|71727
41410|10724|71727
41411|10725|71727
41412|10726|71727
41413|10727|71727
41414|10728|71727
41415|10729|71727
41416|10730|71727
41417|10731|1024
41418|10731|434
41419|10731|71378
41420|10731|1079
41421|10731|1081
41422|10731|714
41423|10731|1021
41424|10731|71584
41425|10731|71515
41426|10732|434
41427|10732|1071
41428|10732|1079
41429|10733|71394
41430|10733|434
41431|10733|71500
41432|10733|1079
41433|10734|425
41434|10735|1056
41435|10735|434
41436|10735|1042
41437|10735|1268
41438|10735|71400
41439|10735|1081
41440|10736|418
41441|10736|438
41442|10737|418
41443|10737|438
41444|10738|425
41445|10738|726
41446|10738|1071
41447|10744|71398
41448|10745|1104
41449|10745|1101
41450|10745|438
41451|10745|1103
41452|10746|434
41453|10746|71500
41454|10746|1071
41455|10746|1079
41456|10747|726
41457|10747|1166
41458|10747|429
41459|10748|71392
41460|10748|1009
41461|10748|429
41462|10750|1067
41463|10750|71390
41464|10751|1067
41465|10751|71390
41466|10457|71500
41467|10752|71377
41468|10752|434
41469|10752|1080
41470|10752|1081
41471|10752|1021
41472|10753|1067
41473|10753|1079
41474|10754|1024
41475|10754|726
41476|10754|71514
41477|10754|1021
41478|10754|71582
41479|10754|1023
41480|10755|71368
41481|10755|1160
41482|10755|425
41483|10755|71405
41484|10755|1070
41485|10755|1261
41486|10755|1072
41487|10755|1009
41488|10755|1079
41489|10755|1080
41490|10755|1081
41491|10755|71582
41492|10755|71391
41493|10756|434
41494|10756|1082
41495|10756|1079
41496|10757|418
41497|10757|1059
41498|10758|71376
41499|10759|71376
41500|10760|71376
41501|10761|418
41502|10761|438
41503|10762|418
41504|10762|438
41505|10763|714
41506|10763|434
41507|10763|71500
41508|10764|1073
41509|10764|434
41510|10764|1071
41511|10765|1067
41512|10765|71390
41513|10766|1067
41514|10766|71390
41515|10767|1072
41516|10767|434
41517|10767|1268
41518|10767|1081
41519|10767|1021
41520|10767|1070
41521|10769|434
41522|10769|1082
41523|10770|418
41524|10770|438
41525|10771|418
41526|10771|438
41527|10772|1136
41528|10772|418
41529|10772|71397
41530|10772|438
41531|10773|418
41532|10773|438
41533|10774|1056
41534|10774|434
41535|10774|71576
41536|10774|71400
41537|10774|71500
41538|10776|1121
41539|10776|1261
41540|10776|1262
41541|10776|1072
41542|10776|434
41543|10776|1076
41544|10776|1079
41545|10776|1080
41546|10776|1081
41547|10776|1084
41548|10777|726
41549|10777|1071
41550|10778|71400
41551|10778|1042
41552|10778|1071
41553|10779|434
41554|10779|1268
41555|10779|1079
41556|10780|434
41557|10780|1268
41558|10780|1079
41559|10781|434
41560|10781|1268
41561|10781|1079
41562|10782|434
41563|10782|1268
41564|10782|1079
41565|10783|1071
41566|10785|1042
41567|10785|429
41568|10775|1079
41569|10775|1255
41570|10775|1052
41571|10775|1055
41572|10775|1071
41573|10786|1056
41574|10786|434
41575|10786|1042
41576|10786|1268
41577|10786|71576
41578|10786|71400
41579|10786|71500
41580|10787|1090
41581|10787|1091
41582|10787|1093
41583|10787|1143
41584|10788|1090
41585|10788|1091
41586|10788|1093
41587|10789|1129
41588|10789|429
41589|10790|418
41590|10790|438
41591|10791|1090
41592|10791|1091
41593|10791|1093
41594|10791|1143
41595|10792|418
41596|10792|438
41597|10793|425
41598|10793|434
41599|10794|418
41600|10794|438
41601|10796|71376
41602|10796|1115
41603|10797|71376
41604|10797|726
41605|10799|434
41606|10799|71398
41607|10799|71400
41608|10799|1080
41609|10799|1023
41610|10801|434
41611|10801|1082
41612|10802|71400
41613|10802|1042
41614|10803|71400
41615|10803|71515
41616|10803|71500
41617|10804|1042
41618|10804|71515
41619|10804|71500
41620|10805|1021
41621|10805|418
41622|10805|1059
41623|10805|438
41624|10805|429
41625|10805|71391
41626|10824|1024
41627|10824|714
41628|10824|1021
41629|10825|1056
41630|10825|71368
41631|10825|1160
41632|10825|71400
41633|10825|71405
41634|10825|1070
41635|10825|1072
41636|10825|1042
41637|10825|1079
41638|10825|1080
41639|10825|1081
41640|10825|71582
41641|10841|418
41642|10841|1140
41643|10841|71397
41644|10841|1197
41645|10841|1100
41646|10841|429
41647|10841|71391
41648|10842|1068
41649|10842|1029
41650|10842|1071
41651|10843|71400
41652|10843|1042
41653|10843|71515
41654|10843|71500
41655|10844|1121
41656|10844|71368
41657|10844|1160
41658|10844|71405
41659|10844|1070
41660|10844|1261
41661|10844|1072
41662|10844|1079
41663|10844|1080
41664|10844|1081
41665|10845|510
41666|10845|1151
41667|10846|1067
41668|10846|1071
41669|10847|1056
41670|10847|1058
41671|10847|1042
41672|10847|438
41673|10847|71400
41674|10847|1081
41675|10848|418
41676|10848|438
41677|10462|71403
41678|10798|1024
41679|10798|71403
41680|10798|1021
41681|10849|1136
41682|10849|418
41683|10849|1140
41684|10849|71397
41685|10849|438
41686|10850|1042
41687|10851|434
41688|10851|1052
41689|10852|71392
41690|10852|71376
41691|10852|429
41692|10852|1079
41693|10853|1258
41694|10853|1029
41695|10853|1071
41696|10854|1121
41697|10854|438
41698|10282|71403
41699|10296|418
41700|10296|726
41701|10855|433
41702|10855|71394
41703|10855|1071
41704|10856|475
41705|10856|726
41706|10856|431
41707|10857|475
41708|10857|431
41709|10858|71392
41710|10858|418
41711|10858|1140
41712|10858|71397
41713|10858|438
41714|10858|71383
41715|10858|71391
41716|10859|1107
41717|10860|1107
41718|10861|71392
41719|10862|1017
41720|10862|425
41721|10862|726
41722|10862|1079
41723|10863|71376
41724|10863|71390
41725|10863|1071
41726|10864|71714
41727|10864|1139
41728|10864|1141
41729|10864|438
41730|10865|433
41731|10865|434
41732|10865|1029
41733|10865|1079
41734|10866|433
41735|10866|434
41736|10866|1029
41737|10866|1079
41738|10867|71376
41739|10867|71387
41740|10867|1079
41741|10868|475
41742|10868|431
41743|10869|475
41744|10869|431
41745|10870|71714
41746|10870|1139
41747|10870|1141
41748|10870|438
41749|10871|71714
41750|10871|1139
41751|10871|1141
41752|10871|438
41753|10872|1041
41754|10872|726
41757|10875|1084
41758|10876|71392
41759|10876|418
41760|10876|71397
41761|10876|429
41762|10876|71373
41763|10876|71376
41764|10876|1140
41765|10876|438
41766|10876|71391
41767|10877|418
41768|10877|438
41769|10878|71392
41770|10878|418
41771|10878|71391
41772|10878|1140
41773|10878|71397
41774|10878|71373
41775|10878|429
41776|10879|1071
41777|10880|433
41778|10880|71394
41779|10880|520
41780|10880|1067
41781|10880|1068
41782|10880|71391
41783|10881|1090
41784|10881|1093
41785|10881|1094
41786|10881|1095
41787|10881|1147
41788|10882|475
41789|10882|726
41790|10882|431
41791|10883|1009
41792|10883|1254
41793|10883|1256
41794|10883|1257
41795|10883|71374
41796|10884|1009
41797|10884|1254
41798|10884|1256
41799|10884|1257
41800|10884|71374
41801|10885|1009
41802|10885|1254
41803|10885|1256
41804|10885|1257
41805|10885|71374
41806|10886|418
41807|10886|1093
41808|10886|1117
41809|10886|726
41810|10887|418
41811|10887|438
41812|10889|1071
41813|10890|418
41814|10890|438
41815|10891|418
41816|10891|438
41817|10892|433
41818|10892|71394
41819|10892|1254
41820|10892|726
41821|10892|431
41822|10892|1021
41823|10892|1071
41824|10893|433
41825|10893|71394
41826|10893|1254
41827|10893|726
41828|10893|431
41829|10893|1021
41830|10893|1071
41831|10894|1067
41832|10894|1068
41833|10894|462
41834|10896|1041
41835|10896|462
41836|10896|726
41837|10768|418
41838|10768|438
41839|10897|71392
41840|10897|418
41841|10897|71397
41842|10897|429
41843|10897|1262
41844|10897|71373
41845|10897|71024
41846|10897|1140
41847|10897|438
41848|10897|71391
41849|10898|71392
41850|10898|418
41851|10898|71397
41852|10898|429
41853|10898|1262
41854|10898|71373
41855|10898|1140
41856|10898|71391
41857|10899|433
41858|10899|71394
41859|10899|431
41860|10899|475
41861|10899|1021
41862|10899|1071
41863|10900|433
41864|10900|71394
41865|10900|431
41866|10900|475
41867|10900|1021
41868|10900|1071
41869|10901|418
41870|10901|1141
41871|10902|1254
41872|10902|1257
41873|10902|1009
41874|10902|71374
41875|10903|71376
41876|10903|425
41877|10903|429
41879|10906|71394
41880|10906|1071
41881|10905|71394
41882|10905|1071
41883|10907|1059
41884|10908|71376
41885|10908|71582
41886|10908|438
41887|10909|71727
41888|10910|434
41889|10910|1029
41890|10911|71376
41891|10911|726
41892|10911|1079
41893|10912|1067
41895|10912|71394
41896|10913|71376
41897|10913|425
41898|10915|440
41899|10915|475
41900|10915|510
41901|10915|1151
41902|10914|71394
41903|10914|434
41904|10914|429
41905|10914|1079
41906|10916|1029
41907|10789|434
41908|10917|1139
41909|10917|1117
41910|10917|438
41911|10918|528
41912|10918|1168
41913|10919|425
41914|10919|726
41915|10920|1059
41916|10920|1021
41917|10920|1022
41918|10921|1059
41919|10921|475
41920|10921|1021
41921|10922|418
41922|10922|438
41923|10923|1268
41924|10924|425
41925|10924|726
41926|10925|425
41927|10925|726
41928|10926|425
41929|10926|726
41930|10927|1029
41931|10927|1160
41932|10927|71405
41933|10927|1070
41934|10927|1261
41935|10927|1072
41936|10927|433
41937|10927|1076
41938|10927|1079
41939|10927|1080
41940|10927|1081
41941|10927|71390
41942|10929|433
41943|10929|434
41944|10930|1071
41945|10931|1071
41946|10932|418
41947|10932|71100
41948|10932|438
41949|10933|418
41950|10933|438
41951|10934|71400
41952|10934|1049
41953|10934|1042
41954|10934|71387
41955|10935|475
41956|10935|726
41957|10935|431
41958|10940|433
41959|10940|434
41960|10941|1041
41961|10941|726
41962|10941|1163
41963|10941|1020
41964|10941|1039
41965|10942|1150
41966|10942|726
41967|10942|1166
41968|10943|1021
41969|10943|1023
41970|10948|1009
41971|10948|1254
41972|10948|726
41973|10948|1256
41974|10948|425
41975|10948|71374
41976|10949|425
41977|10949|1140
41978|10951|440
41979|10951|1117
41980|10952|1115
41981|10952|438
41982|10954|726
41983|10954|431
41984|10955|1121
41985|10955|1084
41986|10955|429
41987|10956|1009
41988|10956|1254
41989|10956|1256
41990|10956|1257
41991|10956|71374
41992|10957|1160
41993|10957|425
41994|10958|1009
41995|10958|1254
41996|10958|1256
41997|10958|1257
41998|10958|71374
41999|10959|1009
42000|10959|1254
42001|10959|1256
42002|10959|1257
42003|10959|71374
42004|10960|1009
42005|10960|1254
42006|10960|1256
42007|10960|1257
42008|10960|71374
42009|10961|1121
42010|10961|1084
42011|10961|429
42012|10962|1067
42013|10962|1071
42014|10265|71273
42015|10265|1059
42016|10265|1021
42017|10963|1046
42018|10964|71394
42019|10964|71400
42020|10964|1164
42021|10964|429
42022|10964|1071
42023|10964|433
42024|10964|1042
42025|10964|71391
42026|10964|1052
42027|10964|1055
42028|10965|528
42029|10966|1009
42030|10966|1254
42031|10966|726
42032|10966|1256
42033|10966|425
42034|10966|71374
42035|10967|1009
42036|10967|1254
42037|10967|726
42038|10967|1256
42039|10967|425
42040|10967|71374
42041|10968|1009
42042|10968|1254
42043|10968|726
42044|10968|1256
42045|10968|425
42046|10968|71374
42047|10969|1009
42048|10969|1254
42049|10969|726
42050|10969|1256
42051|10969|425
42052|10969|71374
42053|10970|1009
42054|10970|1254
42055|10970|726
42056|10970|1256
42057|10970|425
42058|10970|71374
42059|10971|418
42060|10971|1059
42061|10971|726
42062|10971|438
42063|10971|71276
42064|10972|71397
42065|10972|438
42066|10973|433
42067|10973|1028
42068|10973|1029
42069|10973|1071
42070|10974|425
42071|10974|418
42072|10975|1080
42073|10975|1081
42074|10975|475
42075|10975|1059
42076|10976|1067
42077|10976|1071
42078|10978|71397
42079|10978|518
42080|10978|425
42081|10978|1262
42082|10978|1140
42083|10978|438
42084|10978|71390
42085|10978|71391
42086|10979|71392
42087|10979|418
42088|10979|1059
42089|10979|425
42090|10979|429
42091|10979|71376
42092|10979|1140
42093|10979|71515
42094|10980|71392
42095|10980|418
42096|10980|1140
42097|10980|71397
42098|10980|1262
42099|10980|71391
42100|10982|1024
42101|10982|714
42102|10982|1021
42103|10983|1080
42104|10983|1081
42105|10983|434
42106|10983|1059
42107|10984|1080
42108|10984|1081
42109|10984|434
42110|10984|1059
42111|10985|71276
42112|10985|429
42113|10986|434
42114|10986|1059
42115|10986|1080
42116|10986|1081
42117|10986|71276
42118|10987|1080
42119|10987|1081
42120|10987|425
42121|10987|726
42122|10988|71727
42123|10989|71727
42124|10990|71727
42125|10991|71727
42126|10992|71727
42127|10993|71727
42128|10994|71727
42129|10995|71727
42130|10996|71727
42131|10997|71727
42132|10998|71727
42133|10999|71727
42134|11000|71727
42135|11001|71727
42136|11002|71727
42137|11003|71727
42138|11004|71727
42139|11005|71727
42140|11006|71727
42141|11007|71727
42142|11008|71727
42143|11009|71727
42144|11010|71727
42145|11011|71727
42146|11012|71727
42147|11013|71727
42148|11014|71727
42149|11015|71727
42150|11016|71727
42151|11017|71727
42152|11018|71727
42153|11019|71727
42154|11020|71727
42155|11021|71727
42156|11022|71727
42157|11023|71727
42158|11024|71727
42159|11025|71727
42160|11026|71727
42161|11027|71727
42162|11028|71727
42163|11029|71727
42164|11030|71727
42165|11031|71727
42166|11032|71727
42167|11033|71727
42168|11034|71727
42169|11035|71727
42170|11036|71727
42171|11037|71727
42172|11038|71727
42173|11039|71727
42174|11040|71727
42175|11041|71727
42176|11042|71727
42177|11043|71727
42178|11044|71727
42179|11045|71727
42180|11046|71727
42181|11047|71727
42182|11048|71727
42183|11049|71727
42184|11050|71727
42185|11051|71727
42186|11052|71727
42187|11053|71727
42188|11054|71727
42189|11055|71727
42190|11056|71727
42191|11057|71727
42192|11058|71727
42193|11059|71727
42194|11060|71727
42195|11061|71727
42196|11062|71727
42197|11063|71727
42198|11064|71727
42199|11065|71727
42200|11066|71727
42201|11067|71727
42202|11068|71727
42203|11069|71727
42204|11070|71727
42205|11071|71727
42206|11072|71727
42207|11073|71727
42208|11074|71727
42209|11075|71727
42210|11076|71727
42211|11077|71727
42212|11078|71727
42213|11079|71727
42214|11080|71727
42215|11081|71727
42216|11082|71727
42217|11083|71727
42218|11084|71727
42219|11085|71727
42220|11086|71727
42221|11087|71727
42222|11088|71727
42223|11089|71727
42224|11090|71727
42225|11091|71727
42226|11092|71727
42227|11093|71727
42228|11094|71727
42229|11095|71727
42230|11096|71727
42231|11097|71727
42232|11098|71727
42233|11099|71727
42234|11100|71727
42235|11101|71727
42236|11102|71727
42237|11103|71727
42238|11104|71727
42239|11105|71727
42240|11106|71727
42241|11107|71727
42242|11108|71727
42243|11109|71727
42244|11110|71727
42245|11111|71727
42246|11112|71727
42247|11113|71727
42248|11114|71727
42249|11115|71727
42250|11116|71727
42251|11117|71727
42252|11118|71727
42253|11119|71727
42254|11120|71727
42255|11121|71727
42256|11122|71727
42257|11123|71727
42258|11124|71727
42259|11125|71727
42260|11126|71727
42261|11127|71727
42262|11128|71727
42263|11129|71727
42264|11130|71727
42265|11131|71727
42266|11132|71727
42267|11133|71727
42268|11134|71727
42269|11135|71727
42270|11136|71727
42271|11137|71727
42272|11138|71727
42273|11139|71727
42274|11140|71727
42275|11141|71727
42276|11142|71727
42277|11143|71727
42278|11144|71727
42279|11145|71727
42280|11146|71727
42281|11147|71727
42282|11148|71727
42283|11149|71727
42284|11150|71727
42285|11151|71727
42286|11152|71727
42287|11153|71727
42288|11154|71727
42289|11155|71727
42290|11156|71727
42291|11157|71727
42292|11158|71727
42293|11159|71727
42294|11160|71727
42295|11161|71727
42296|11162|71727
42297|11163|71727
42298|11164|71727
42299|11165|71727
42300|11166|71727
42301|11167|71727
42302|11168|71727
42303|11169|71727
42304|11170|71727
42305|11171|71727
42306|11172|71727
42307|11173|71727
42308|11174|71727
42309|11175|71727
42310|11176|71727
42311|11177|71727
42312|11178|71727
42313|11179|71727
42314|11180|71727
42315|11181|71727
42316|11182|71727
42317|11183|71727
42318|11184|71727
42319|11185|71727
42320|11186|71727
42321|11187|71727
42322|11188|71727
42323|11189|71727
42324|11190|71727
42325|11191|71727
42326|11192|71727
42327|11193|71727
42328|11194|71727
42329|11195|71727
42330|11196|418
42331|11196|1140
42332|11196|425
42333|11196|71390
42334|11196|1262
42335|11196|71391
42336|11197|1080
42337|11197|1081
42338|11197|425
42339|11197|726
42340|11198|418
42341|11198|438
42342|11199|1084
42343|11200|71392
42344|11200|418
42345|11200|71397
42346|11200|429
42347|11200|1197
42348|11200|1262
42349|11200|71373
42350|11200|1140
42351|11200|438
42352|11200|71391
42353|11201|418
42354|11201|1091
42355|11201|425
42356|11201|1100
42357|11201|429
42358|11201|1262
42359|11201|1140
42360|11201|438
42361|11201|71390
42362|11202|1090
42363|11202|1091
42364|11202|1093
42365|11202|1151
42366|11207|418
42367|11207|438
42368|11208|71377
42369|11208|1021
42370|11208|431
42371|11209|71391
42372|11209|1140
42373|11209|71397
42374|11209|518
42375|11209|425
42376|11209|1262
42377|11209|1071
42378|11210|71377
42379|11210|714
42380|11210|476
42381|11211|434
42382|11211|475
42383|11211|1021
42384|11212|440
42385|11212|475
42386|11212|510
42387|11212|1151
42388|11213|71394
42389|11213|1067
42390|11214|425
42391|11214|726
42392|11215|418
42393|11215|438
42394|11216|71376
42395|11216|425
42396|11217|425
42397|11217|1100
42398|11217|1262
42399|11217|1071
42400|11217|1139
42401|11217|1140
42402|11217|438
42403|11217|71391
42404|11218|1268
42405|11218|71405
42406|11219|71392
42407|11219|71397
42408|11219|1160
42409|11219|1262
42410|11219|1136
42411|11219|71376
42412|11219|1140
42413|11219|438
42414|11219|71391
42415|11220|1021
42416|11221|71376
42417|11221|425
42418|11222|433
42419|11222|71500
42420|11222|1084
42421|11223|425
42422|11223|1140
42423|11224|1059
42424|11224|475
42425|11224|71276
42426|11224|1021
42427|11225|1150
42428|11225|726
42429|11225|1166
42430|11226|418
42431|11226|438
42432|11227|434
42435|11227|714
42436|11227|1022
42437|11227|1023
42438|11228|71392
42439|11228|71397
42440|11228|1130
42441|11228|429
42442|11228|1262
42443|11228|1136
42444|11228|71376
42445|11228|438
42446|11228|71391
42447|11229|71392
42448|11229|71376
42449|11229|1140
42450|11229|71397
42451|11229|438
42452|11229|1160
42453|11230|418
42454|11230|438
42455|11231|1071
42456|11232|1029
42457|11232|71390
42458|11233|1081
42459|11233|434
42460|11233|1070
42461|11234|1080
42462|11234|1081
42463|11234|425
42464|11234|429
42465|10977|1107
42466|10977|1100
42467|10981|1107
42468|10981|1100
42469|10860|1100
42470|10859|1100
42471|11235|434
42472|11235|71507
42473|11235|71500
42474|11235|71390
42475|11237|440
42476|11237|1255
42477|11238|1009
42478|11238|1254
42479|11238|1256
42480|11238|1257
42481|11238|71374
42482|11239|1009
42483|11239|1254
42484|11239|1256
42485|11239|1257
42486|11239|71374
42487|11240|1009
42488|11240|1254
42489|11240|1256
42490|11240|1257
42491|11240|71374
42492|11241|418
42493|11241|71276
42494|11241|726
42495|11241|438
42496|11236|418
42497|11236|71276
42498|11236|438
42499|11243|476
42500|11243|71390
42501|11244|1090
42502|11244|1091
42503|11244|1163
42504|11244|1093
42505|11245|1059
42506|11245|475
42507|11245|431
42508|11246|1090
42509|11246|1091
42510|11246|1093
42511|11246|1151
42512|11247|1090
42513|11247|1091
42514|11247|1093
42515|11247|438
42516|11248|1090
42517|11248|1091
42518|11248|1093
42519|11250|1067
42520|11250|726
42521|11250|1151
42522|11251|1067
42523|11251|1068
42524|11251|1071
42525|11251|527
42526|8430|1067
42527|11252|434
42528|11252|1080
42529|11252|1081
42530|11252|1070
42531|11252|1071
42532|11253|1009
42533|11253|425
42534|11253|1142
42535|11254|440
42536|11254|1117
42537|11254|726
42538|11254|1039
42539|11255|440
42540|11255|1117
42541|11255|726
42542|11255|1039
42543|11256|1080
42544|11256|1081
42545|11256|429
42546|11257|434
42547|11257|1059
42548|11257|438
42549|11258|425
42550|11258|726
42551|11258|1255
42552|11260|1088
42553|11260|71398
42554|11260|726
42555|11260|425
42556|11260|71500
42557|11260|1085
42558|11260|1039
42559|11261|1042
42560|11261|419
42561|11261|726
42562|11261|71387
42563|11261|1039
42564|11262|1042
42565|11262|419
42566|11262|726
42567|11262|71387
42568|11262|1039
42569|11263|1059
42570|11263|1021
42571|11263|1135
42572|11264|434
42573|11264|1080
42574|11264|1081
42575|11264|71582
42576|11264|1071
42577|11265|1009
42578|11265|1254
42579|11265|726
42580|11265|1256
42581|11265|425
42582|11265|71374
42583|11266|1009
42584|11266|1254
42585|11266|726
42586|11266|1256
42587|11266|425
42588|11266|71374
42589|11267|1009
42590|11267|1254
42591|11267|726
42592|11267|1256
42593|11267|425
42594|11267|71374
42595|11268|71394
42596|11268|71395
42597|11268|434
42598|11268|71399
42599|11268|429
42600|11268|1071
42601|11269|425
42602|11269|726
42603|11270|1059
42604|11270|434
42605|11270|475
42606|11270|431
42607|11271|418
42608|11271|438
42609|11272|418
42610|11272|438
42611|11273|418
42612|11273|438
42613|11274|418
42614|11274|438
42615|11276|418
42616|11276|438
42617|11278|433
42618|11278|71394
42619|11278|726
42620|11278|1150
42621|11278|1071
42670|11303|425
42671|11303|71374
42672|11303|726
42677|11305|418
42678|11305|1093
42627|11280|1067
42628|11280|1071
42629|11281|418
42630|11281|438
42631|11282|1042
42632|11283|434
42633|11283|1268
42634|11283|71511
42635|11283|71582
42636|11283|1071
42637|11284|418
42638|11284|1093
45105|12600|71511
42640|11284|726
42641|11284|1029
42642|11285|1091
42643|11285|1163
42644|11285|462
42645|11285|438
42646|11288|418
42647|11288|438
42648|11289|418
42649|11289|438
42650|11290|1091
42651|11290|71397
42652|11290|1134
42680|11305|726
42682|11305|475
42683|11305|1039
42684|11306|418
45106|12600|71513
42686|11306|1093
42687|11306|726
45107|12600|425
42689|11306|1039
42690|11306|1199
42691|11307|418
42692|11307|438
42693|11286|418
42694|11286|438
42695|11309|434
42696|11309|1050
42697|11297|1117
42698|11297|726
42699|11298|434
42700|11298|71400
42701|11298|1081
42702|11298|1080
42703|11298|1117
42704|11311|1056
42705|11311|71500
42706|11311|438
42707|11312|1115
42708|11312|726
42709|11312|438
42710|11313|1115
42711|11313|726
42712|11313|438
42713|11299|1117
42714|11299|438
42715|11300|418
42716|11300|1107
42717|11300|726
42718|11300|438
42719|11300|1199
42720|11310|418
42721|11310|726
42722|11310|438
42723|11310|1039
42724|11310|1199
42725|11314|71376
42726|11315|528
42727|11316|1057
42728|11316|1255
42729|11317|71584
42730|11317|1072
42731|11317|434
42732|11317|1081
42733|11317|714
42734|11317|71515
42735|11317|1021
45108|12600|1017
45120|12604|71397
45121|12604|425
42740|11318|1009
42741|11318|726
42742|11320|1056
42743|11320|1042
42744|11321|1254
42745|11321|726
42746|11321|1257
42747|11321|425
42748|11321|1259
42749|11322|71394
42750|11322|1074
42751|11323|418
42752|11323|438
42753|11324|1072
42754|11324|434
42755|11324|1059
42756|11324|1081
42757|11324|71515
42758|11324|1021
42759|11324|1022
42760|11325|433
42761|11325|434
42762|11326|1091
42763|11326|1093
42764|11326|1143
42765|11326|1147
42766|11326|1101
42771|11327|71394
42772|11327|1067
42773|11327|1068
42774|11327|71390
42775|11327|1071
42776|11328|1107
42777|11315|1067
42778|11315|1071
42779|11329|1072
42780|11329|434
42781|11329|1082
42782|11330|1024
42783|11330|1021
42784|11330|431
42785|11331|1056
42786|11331|434
42787|11331|1084
42788|11332|434
42789|11332|1028
42790|11333|433
42791|11333|1028
42792|11333|1029
42793|11333|726
42794|11334|433
42795|11334|1028
42796|11334|1029
42797|11334|726
42798|11335|1101
42799|11335|71397
42800|11335|438
42801|11336|434
42802|11336|1084
42803|11336|1052
42804|11338|425
42805|2745|71515
42806|2745|71584
42807|11332|71500
42808|11339|528
42809|11339|1067
42810|11339|1071
42811|11340|1067
42812|11340|1071
42813|11341|824
42814|11341|1067
42815|11342|1254
42816|11342|726
42817|11342|1257
42818|11342|1259
42819|11342|71374
42820|11343|1067
42821|11343|1071
42822|2745|71512
42823|11345|71391
42824|11345|1255
42825|11346|425
42826|11346|726
42827|11347|1067
42828|11347|1071
42829|11348|1084
42830|11348|726
42831|11349|425
42836|11351|1042
42837|11351|1255
42838|11352|425
42839|11352|1082
42840|11352|726
42841|11352|1255
42842|11353|433
42843|11353|434
42844|11354|1016
42845|11355|418
42846|11355|438
42847|11357|1057
42848|11357|1255
42849|11358|418
42850|11358|438
42851|11359|1096
42852|11360|433
42853|11360|71276
42854|11360|1029
42855|11361|418
42856|11361|438
42857|11362|418
42858|11362|438
42859|11363|418
42860|11363|1141
42861|11363|438
42862|11364|1072
42863|11364|1059
42864|11364|475
42865|11364|1021
42866|11365|418
42867|11365|438
42868|11366|418
42869|11366|499
42870|11366|1140
42871|11366|438
42872|11366|1164
42873|11367|418
42877|11367|1090
42878|11367|438
42880|11368|726
42881|11368|71514
42882|11368|1021
42883|11368|71582
42884|11368|1023
42885|11369|1051
